id_venta,fecha,producto,categoria,precio,cantidad,cliente,ciudad,sucursal,metodo_pago,vendedor,turno
1334,2025-12-26,Detergente,Hogar,121.79,14,Natalia Ruiz,Monterrey,Sucursal Centro,Tarjeta de Débito,Graciela Núñez,Nocturno
1335,2025-03-05,Sudadera,Ropa,448.01,15,Alicia Ponce,Mérida,Sucursal Centro,Efectivo,Bruno Herrera,Vespertino
1336,2025-01-18,Zapatos Deportivos,Deportes,1527.55,3,Felipe Núñez,León,Sucursal Norte,Transferencia,Arturo Sandoval,Matutino
1337,2025-02-15,Café,Alimentos,160.33,13,Tomás Vega,Ciudad de México,Sucursal Norte,Transferencia,Jorge Vargas,Vespertino
1338,2025-01-15,Auriculares,Electrónica,992.9,18,Ana García,Monterrey,Sucursal Norte,Tarjeta de Crédito,Norma Ibarra,Matutino
1339,2024-10-11,Shampoo,Belleza,141.67,7,Gabriela Moreno,Ciudad de México,Sucursal Centro,Tarjeta de Débito,Miguel Peña,Matutino
1340,2025-10-16,Pelota de Fútbol,Deportes,243.68,16,Ricardo Castillo,León,Sucursal Norte,Tarjeta de Débito,Arturo Sandoval,Matutino
1341,2025-10-10,Guantes de Box,Deportes,463.22,12,Jorge Romero,Tijuana,Sucursal Centro,Tarjeta de Crédito,Valeria Fuentes,Vespertino
1342,2024-11-12,Muñeca,Juguetes,258.52,9,Manuel Bravo,Ciudad de México,Sucursal Centro,Efectivo,Miguel Peña,Matutino
1343,2024-03-04,Calcetines,Ropa,48.15,12,Sergio Gutiérrez,León,Sucursal Centro,Efectivo,Daniel Cervantes,Nocturno
1344,2025-02-12,Cuaderno,Papelería,101.49,15,Adriana Molina,Guadalajara,Sucursal Norte,Efectivo,Patricia Lara,Matutino
1345,2025-09-04,Lámpara,Hogar,265.23,11,Eduardo Jiménez,Guadalajara,Sucursal Centro,Tarjeta de Crédito,Felipe Ríos,Matutino
1346,2024-10-23,Bolígrafo,Papelería,39.71,3,Óscar Ríos,Tijuana,Sucursal Norte,Transferencia,Carmen Villanueva,Vespertino
1347,2025-11-17,Folder,Papelería,47.48,7,Ana García,Tijuana,Sucursal Norte,Tarjeta de Débito,Carmen Villanueva,Vespertino
1348,2024-11-11,Zapatos Deportivos,Deportes,1033.46,8,Luis Espinoza,Monterrey,Sucursal Norte,Tarjeta de Crédito,Samuel Torres,Vespertino
1349,2024-08-20,Carro de Juguete,Juguetes,431.65,20,Cecilia Trujillo,Tijuana,Sucursal Centro,Tarjeta de Crédito,Valeria Fuentes,Vespertino
1350,2024-11-20,Guantes de Box,Deportes,538.59,7,Camila Díaz,Ciudad de México,Sucursal Centro,Efectivo,Miguel Peña,Matutino
1351,2025-01-25,Mouse,Electrónica,180.15,15,Rebeca Campos,Guadalajara,Sucursal Centro,Tarjeta de Crédito,Felipe Ríos,Matutino
1352,2024-04-04,Esmalte,Belleza,36.31,20,Miguel González,Guadalajara,Sucursal Sur,Tarjeta de Crédito,Estela Cruz,Vespertino
1353,2025-06-01,Almohada,Hogar,217.81,5,Felipe Núñez,Guadalajara,Sucursal Norte,Tarjeta de Crédito,Andrés Mora,Vespertino
1354,2025-10-18,Muñeca,Juguetes,244.79,15,Laura Hernández,Ciudad de México,Sucursal Sur,Tarjeta de Crédito,Ernesto Campos,Nocturno
1355,2024-04-02,Shampoo,Belleza,194.18,13,Rebeca Campos,Mérida,Sucursal Centro,Tarjeta de Crédito,Natalia Rojas,Nocturno
1356,2024-01-14,Zapatos Deportivos,Deportes,925.74,7,Marco Sánchez,Monterrey,Sucursal Norte,Tarjeta de Débito,Norma Ibarra,Matutino
1357,2025-10-04,Lámpara,Hogar,454.91,19,Beatriz Rojas,León,Sucursal Norte,Efectivo,Arturo Sandoval,Matutino
1358,2025-08-01,Cargador,Electrónica,135.79,14,Adriana Molina,León,Sucursal Centro,Tarjeta de Crédito,Daniel Cervantes,Nocturno
1359,2025-03-04,Carro de Juguete,Juguetes,409.64,7,Sergio Gutiérrez,Monterrey,Sucursal Sur,Tarjeta de Crédito,Susana Palacios,Vespertino
1360,2025-07-01,Folder,Papelería,35.19,1,Fernanda Luna,Mérida,Sucursal Norte,Tarjeta de Crédito,Cecilia Ortiz,Matutino
1361,2025-12-15,Teclado,Electrónica,543.76,18,Alicia Ponce,Ciudad de México,Sucursal Norte,Tarjeta de Crédito,Jorge Vargas,Vespertino
1362,2025-12-24,Perfume,Belleza,423.14,14,Valentina Cruz,Monterrey,Sucursal Centro,Transferencia,Graciela Núñez,Nocturno
1363,2024-08-22,Folder,Papelería,35.96,8,Ximena Paredes,Guadalajara,Sucursal Centro,Transferencia,Felipe Ríos,Matutino
1364,2024-10-17,Galletas,Alimentos,74.97,17,Ximena Paredes,Monterrey,Sucursal Centro,Transferencia,Raúl Guerrero,Matutino
1365,2024-12-27,Galletas,Alimentos,71.74,13,Ricardo Castillo,León,Sucursal Centro,Tarjeta de Débito,Adriana Méndez,Matutino
1366,2024-06-13,Pelota de Fútbol,Deportes,303.11,7,Valentina Cruz,Mérida,Sucursal Centro,Tarjeta de Débito,Bruno Herrera,Vespertino
1367,2025-11-28,Cuaderno,Papelería,111.21,1,Ximena Paredes,Ciudad de México,Sucursal Sur,Efectivo,Diana Reyes,Vespertino
1368,2024-11-15,Café,Alimentos,164.9,8,Cecilia Trujillo,Tijuana,Sucursal Centro,Tarjeta de Débito,Alejandro Medina,Matutino
1369,2024-11-30,Mouse,Electrónica,164.69,13,Beatriz Rojas,Monterrey,Sucursal Norte,Efectivo,Norma Ibarra,Matutino
1370,2024-06-01,Folder,Papelería,36.58,8,Fernanda Luna,León,Sucursal Centro,Efectivo,Daniel Cervantes,Nocturno
1371,2024-04-10,Shampoo,Belleza,129.99,8,Carolina Castro,Puebla,Sucursal Centro,Transferencia,Beatriz Flores,Nocturno
1372,2025-07-14,Esmalte,Belleza,55.67,19,Alicia Ponce,Guadalajara,Sucursal Centro,Transferencia,Felipe Ríos,Matutino
1373,2024-07-14,Perfume,Belleza,1022.67,10,Mónica Ibáñez,Ciudad de México,Sucursal Sur,Transferencia,Ernesto Campos,Nocturno
1374,2024-06-23,Pelota de Fútbol,Deportes,596.19,9,Laura Hernández,Puebla,Sucursal Centro,Efectivo,Rodrigo Salinas,Matutino
1375,2025-12-09,Zapatos Deportivos,Deportes,1204.03,19,Cecilia Trujillo,Ciudad de México,Sucursal Sur,Tarjeta de Débito,Diana Reyes,Vespertino
1376,2025-02-13,Perfume,Belleza,630.76,10,Verónica Aguilar,León,Sucursal Norte,Tarjeta de Débito,Perla Guzmán,Vespertino
1377,2025-07-16,Pantalón,Ropa,687.91,7,Camila Díaz,Monterrey,Sucursal Sur,Efectivo,Susana Palacios,Vespertino
1378,2025-12-04,Crema Facial,Belleza,281.96,9,Pablo Álvarez,Tijuana,Sucursal Norte,Tarjeta de Débito,Iván Espinoza,Nocturno
1379,2024-09-29,Colchoneta,Deportes,609.57,5,Carolina Castro,Monterrey,Sucursal Norte,Transferencia,Norma Ibarra,Matutino
1380,2025-01-26,Lámpara,Hogar,784.95,6,Camila Díaz,Monterrey,Sucursal Sur,Tarjeta de Crédito,Susana Palacios,Vespertino
1381,2025-01-24,Monitor,Electrónica,7673.58,12,Andrés Vargas,Tijuana,Sucursal Centro,Transferencia,Valeria Fuentes,Vespertino
1382,2024-05-07,Mouse,Electrónica,485.35,1,Renata Suárez,Ciudad de México,Sucursal Norte,Tarjeta de Débito,Jorge Vargas,Vespertino
1383,2024-12-31,Colchoneta,Deportes,629.75,17,Alberto Varela,Monterrey,Sucursal Norte,Tarjeta de Débito,Norma Ibarra,Matutino
1384,2025-07-13,Zapatos Deportivos,Deportes,2457.74,15,Guillermo León,Monterrey,Sucursal Norte,Tarjeta de Débito,Samuel Torres,Vespertino
1385,2024-03-10,Auriculares,Electrónica,1564.87,13,Natalia Ruiz,Guadalajara,Sucursal Centro,Tarjeta de Crédito,Claudia Vega,Nocturno
1386,2025-08-14,Labial,Belleza,79.01,16,Mónica Ibáñez,Puebla,Sucursal Centro,Transferencia,Rodrigo Salinas,Matutino
1387,2024-11-12,Marcadores,Papelería,113.65,19,Marco Sánchez,Monterrey,Sucursal Norte,Transferencia,Norma Ibarra,Matutino
1388,2025-05-15,Marcadores,Papelería,66.21,7,Miguel González,Ciudad de México,Sucursal Sur,Efectivo,Ernesto Campos,Nocturno
1389,2024-02-14,Marcadores,Papelería,140.12,4,Óscar Ríos,Ciudad de México,Sucursal Norte,Tarjeta de Débito,Rosa Méndez,Matutino
1390,2024-08-11,Cuaderno,Papelería,42.04,4,Fernanda Luna,Monterrey,Sucursal Centro,Efectivo,Graciela Núñez,Nocturno
1391,2025-03-10,Bolígrafo,Papelería,43.89,16,Adriana Molina,Tijuana,Sucursal Norte,Transferencia,Iván Espinoza,Nocturno
1392,2025-03-07,Camiseta,Ropa,311.4,2,Víctor Salinas,León,Sucursal Norte,Tarjeta de Débito,Perla Guzmán,Vespertino
1393,2025-05-18,Auriculares,Electrónica,1215.86,12,Tomás Vega,Ciudad de México,Sucursal Norte,Tarjeta de Débito,Rosa Méndez,Matutino
1394,2025-10-23,Toalla,Hogar,248.15,7,Guillermo León,León,Sucursal Norte,Tarjeta de Crédito,Perla Guzmán,Vespertino
1395,2025-06-12,Carro de Juguete,Juguetes,371.76,16,Rebeca Campos,Monterrey,Sucursal Norte,Transferencia,Samuel Torres,Vespertino
1396,2024-04-07,Bolígrafo,Papelería,42.33,11,Valentina Cruz,Tijuana,Sucursal Centro,Efectivo,Valeria Fuentes,Vespertino
1397,2024-12-03,Bloques Didácticos,Juguetes,144.35,5,Camila Díaz,Ciudad de México,Sucursal Norte,Transferencia,Jorge Vargas,Vespertino
1398,2024-04-12,Detergente,Hogar,135.1,20,Felipe Núñez,Mérida,Sucursal Centro,Transferencia,Natalia Rojas,Nocturno
1399,2025-10-07,Laptop,Electrónica,9183.81,5,Roberto Reyes,Ciudad de México,Sucursal Sur,Tarjeta de Crédito,Diana Reyes,Vespertino
1400,2025-06-19,Agua,Alimentos,27.95,8,Valentina Cruz,Puebla,Sucursal Norte,Tarjeta de Crédito,Osvaldo Ramos,Vespertino
1401,2024-09-05,Camiseta,Ropa,278.92,2,Ana García,Ciudad de México,Sucursal Norte,Transferencia,Jorge Vargas,Vespertino
1402,2025-11-30,Tijeras,Papelería,30.55,15,Tomás Vega,Ciudad de México,Sucursal Centro,Efectivo,Miguel Peña,Matutino
1403,2025-10-26,Lámpara,Hogar,336.25,19,Mónica Ibáñez,Mérida,Sucursal Centro,Transferencia,Bruno Herrera,Vespertino
1404,2025-01-20,Calcetines,Ropa,83.47,8,Mariana Medina,Mérida,Sucursal Centro,Tarjeta de Crédito,Bruno Herrera,Vespertino
1405,2025-12-10,Folder,Papelería,43.83,9,Mónica Ibáñez,Ciudad de México,Sucursal Norte,Transferencia,Jorge Vargas,Vespertino
1406,2025-05-10,Perfume,Belleza,1117.27,15,Verónica Aguilar,Tijuana,Sucursal Norte,Tarjeta de Crédito,Iván Espinoza,Nocturno
1407,2024-03-24,Colchoneta,Deportes,768.77,20,Roberto Reyes,Guadalajara,Sucursal Centro,Tarjeta de Crédito,Felipe Ríos,Matutino
1408,2024-07-21,Guantes de Box,Deportes,1110.5,13,Sandra Peña,Mérida,Sucursal Norte,Transferencia,Cecilia Ortiz,Matutino
1409,2025-01-31,Sudadera,Ropa,502.02,8,Carlos López,León,Sucursal Centro,Efectivo,Daniel Cervantes,Nocturno
1410,2025-11-10,Cuaderno,Papelería,110.98,3,Diego Cabrera,León,Sucursal Centro,Tarjeta de Débito,Adriana Méndez,Matutino
1411,2024-06-12,Colchoneta,Deportes,836.52,2,Mónica Ibáñez,Ciudad de México,Sucursal Centro,Transferencia,Lorena Soto,Nocturno
1412,2025-07-27,Rompecabezas,Juguetes,169.55,2,Marco Sánchez,Ciudad de México,Sucursal Sur,Tarjeta de Crédito,Ernesto Campos,Nocturno
1413,2025-12-25,Calcetines,Ropa,31.0,18,Fernanda Luna,Monterrey,Sucursal Norte,Efectivo,Samuel Torres,Vespertino
1414,2024-09-21,Shampoo,Belleza,127.19,7,Marco Sánchez,Puebla,Sucursal Centro,Tarjeta de Crédito,Beatriz Flores,Nocturno
1415,2025-09-05,Pantalón,Ropa,383.33,7,Natalia Ruiz,León,Sucursal Norte,Efectivo,Arturo Sandoval,Matutino
1416,2025-04-04,Monitor,Electrónica,5781.55,15,Renata Suárez,León,Sucursal Centro,Transferencia,Daniel Cervantes,Nocturno
1417,2025-10-19,Bolígrafo,Papelería,46.2,2,Adriana Molina,Ciudad de México,Sucursal Norte,Tarjeta de Crédito,Jorge Vargas,Vespertino
1418,2025-06-22,Crema Facial,Belleza,259.53,17,Víctor Salinas,Tijuana,Sucursal Norte,Efectivo,Iván Espinoza,Nocturno
1419,2025-06-01,Crema Facial,Belleza,334.67,14,Sebastián Fuentes,Mérida,Sucursal Centro,Tarjeta de Débito,Natalia Rojas,Nocturno
1420,2024-07-18,Esmalte,Belleza,98.72,3,Patricia Muñoz,Puebla,Sucursal Centro,Tarjeta de Débito,Beatriz Flores,Nocturno
1421,2025-03-18,USB Flash Drive,Electrónica,109.4,3,Óscar Ríos,Ciudad de México,Sucursal Sur,Efectivo,Diana Reyes,Vespertino
1422,2024-08-24,Detergente,Hogar,113.36,4,Cecilia Trujillo,Guadalajara,Sucursal Centro,Efectivo,Claudia Vega,Nocturno
1423,2024-07-29,Muñeca,Juguetes,320.31,12,Sergio Gutiérrez,Ciudad de México,Sucursal Norte,Tarjeta de Crédito,Rosa Méndez,Matutino
1424,2025-01-20,Calcetines,Ropa,80.98,4,Rosa Ávila,Monterrey,Sucursal Sur,Efectivo,Marcos Aguilar,Nocturno
1425,2024-09-02,Tijeras,Papelería,70.76,20,Eduardo Jiménez,Puebla,Sucursal Norte,Tarjeta de Crédito,Osvaldo Ramos,Vespertino
1426,2024-09-04,Carro de Juguete,Juguetes,197.77,18,Patricia Muñoz,Puebla,Sucursal Centro,Efectivo,Rodrigo Salinas,Matutino
1427,2024-05-20,Almohada,Hogar,280.72,11,Carolina Castro,Ciudad de México,Sucursal Sur,Efectivo,Diana Reyes,Vespertino
1428,2025-04-23,Galletas,Alimentos,30.46,2,Carlos López,Monterrey,Sucursal Centro,Tarjeta de Crédito,Raúl Guerrero,Matutino
1429,2024-01-24,Esmalte,Belleza,76.87,16,Mónica Ibáñez,Puebla,Sucursal Norte,Tarjeta de Crédito,Irene Castillo,Matutino
1430,2024-10-01,Perfume,Belleza,497.18,16,Héctor Soto,Mérida,Sucursal Centro,Transferencia,Bruno Herrera,Vespertino
1431,2024-04-18,Muñeca,Juguetes,342.36,4,Elena Delgado,Guadalajara,Sucursal Centro,Tarjeta de Crédito,Felipe Ríos,Matutino
1432,2024-07-17,Auriculares,Electrónica,1226.02,15,Roberto Reyes,Guadalajara,Sucursal Centro,Tarjeta de Débito,Felipe Ríos,Matutino
1433,2024-01-28,Folder,Papelería,35.13,5,Julio Cortez,Guadalajara,Sucursal Centro,Efectivo,Claudia Vega,Nocturno
1434,2025-09-19,Laptop,Electrónica,24439.11,3,Julio Cortez,Monterrey,Sucursal Sur,Efectivo,Marcos Aguilar,Nocturno
1435,2025-02-22,Pantalón,Ropa,714.88,20,Diego Cabrera,León,Sucursal Centro,Efectivo,Daniel Cervantes,Nocturno
1436,2024-07-07,Toalla,Hogar,82.29,15,Ricardo Castillo,Guadalajara,Sucursal Centro,Transferencia,Felipe Ríos,Matutino
1437,2024-01-07,Esmalte,Belleza,86.81,2,Carlos López,Tijuana,Sucursal Centro,Transferencia,Alejandro Medina,Matutino
1438,2024-08-17,Tijeras,Papelería,76.49,17,Mariana Medina,Ciudad de México,Sucursal Centro,Tarjeta de Crédito,Miguel Peña,Matutino
1439,2025-09-05,Galletas,Alimentos,36.56,16,Alberto Varela,Mérida,Sucursal Norte,Efectivo,Cecilia Ortiz,Matutino
1440,2024-08-14,Carro de Juguete,Juguetes,434.89,13,Juan Cervantes,Mérida,Sucursal Centro,Tarjeta de Débito,Natalia Rojas,Nocturno
1441,2025-02-08,Agua,Alimentos,37.84,11,Óscar Ríos,Guadalajara,Sucursal Sur,Transferencia,Estela Cruz,Vespertino
1442,2025-05-22,Muñeca,Juguetes,517.07,8,Natalia Ruiz,Ciudad de México,Sucursal Centro,Efectivo,Miguel Peña,Matutino
1443,2025-07-14,Detergente,Hogar,98.35,18,Beatriz Rojas,Tijuana,Sucursal Norte,Transferencia,Iván Espinoza,Nocturno
1444,2025-08-25,Grapadora,Papelería,132.33,20,Enrique Guerrero,Mérida,Sucursal Centro,Tarjeta de Débito,Natalia Rojas,Nocturno
1445,2024-10-18,Teclado,Electrónica,412.31,4,Víctor Salinas,Puebla,Sucursal Centro,Efectivo,Beatriz Flores,Nocturno
1446,2025-01-04,Zapatos Deportivos,Deportes,1793.73,20,Camila Díaz,Monterrey,Sucursal Sur,Transferencia,Susana Palacios,Vespertino
1447,2025-03-29,Pelota de Fútbol,Deportes,324.71,15,Sofía Pérez,Guadalajara,Sucursal Norte,Tarjeta de Crédito,Andrés Mora,Vespertino
1448,2025-03-15,Agua,Alimentos,21.62,13,Tomás Vega,Mérida,Sucursal Norte,Tarjeta de Débito,Ramón Delgado,Nocturno
1449,2025-09-11,Marcadores,Papelería,81.15,13,Jorge Romero,León,Sucursal Centro,Transferencia,Daniel Cervantes,Nocturno
1450,2025-11-09,Galletas,Alimentos,38.48,20,Daniela Herrera,Ciudad de México,Sucursal Sur,Tarjeta de Débito,Ernesto Campos,Nocturno
1451,2025-01-06,Rompecabezas,Juguetes,187.29,16,Laura Hernández,Guadalajara,Sucursal Norte,Tarjeta de Débito,Patricia Lara,Matutino
1452,2025-04-14,Galletas,Alimentos,70.52,15,María Martínez,Puebla,Sucursal Norte,Transferencia,Osvaldo Ramos,Vespertino
1453,2024-01-25,Marcadores,Papelería,143.53,9,Manuel Bravo,Ciudad de México,Sucursal Norte,Efectivo,Jorge Vargas,Vespertino
1454,2024-04-18,Colchoneta,Deportes,805.91,16,Lucía Ramos,León,Sucursal Centro,Tarjeta de Débito,Adriana Méndez,Matutino
1455,2024-09-17,Almohada,Hogar,192.92,20,Pablo Álvarez,Ciudad de México,Sucursal Centro,Transferencia,Lorena Soto,Nocturno
1456,2024-08-28,Cuaderno,Papelería,84.57,14,Lucía Ramos,Mérida,Sucursal Norte,Transferencia,Cecilia Ortiz,Matutino
1457,2024-04-09,Labial,Belleza,184.22,20,Andrés Vargas,Ciudad de México,Sucursal Sur,Tarjeta de Débito,Diana Reyes,Vespertino
1458,2024-06-03,Perfume,Belleza,457.82,7,Alberto Varela,Monterrey,Sucursal Centro,Tarjeta de Débito,Graciela Núñez,Nocturno
1459,2024-04-18,Agua,Alimentos,19.47,14,Daniela Herrera,Puebla,Sucursal Norte,Transferencia,Irene Castillo,Matutino
1460,2024-04-06,Crema Facial,Belleza,252.08,19,Ana García,Ciudad de México,Sucursal Norte,Efectivo,Jorge Vargas,Vespertino
1461,2024-05-29,Galletas,Alimentos,40.59,2,Roberto Reyes,Mérida,Sucursal Centro,Tarjeta de Crédito,Bruno Herrera,Vespertino
1462,2025-05-17,Toalla,Hogar,111.38,13,Daniela Herrera,Puebla,Sucursal Norte,Tarjeta de Crédito,Osvaldo Ramos,Vespertino
1463,2024-11-11,Pelota de Fútbol,Deportes,540.23,11,Camila Díaz,Mérida,Sucursal Centro,Tarjeta de Débito,Natalia Rojas,Nocturno
1464,2025-11-19,Crema Facial,Belleza,388.93,11,José Rodríguez,Monterrey,Sucursal Sur,Tarjeta de Crédito,Susana Palacios,Vespertino
1465,2025-09-19,Agua,Alimentos,17.84,2,Silvia Fuentes,Monterrey,Sucursal Sur,Efectivo,Susana Palacios,Vespertino
1466,2025-07-28,Tijeras,Papelería,32.18,1,Elena Delgado,Tijuana,Sucursal Centro,Efectivo,Alejandro Medina,Matutino
1467,2024-02-01,Crema Facial,Belleza,447.48,4,Mariana Medina,Puebla,Sucursal Centro,Transferencia,Rodrigo Salinas,Matutino
1468,2025-12-22,Labial,Belleza,186.41,10,Mónica Ibáñez,Guadalajara,Sucursal Sur,Transferencia,Estela Cruz,Vespertino
1469,2025-12-24,Lámpara,Hogar,799.38,9,Alberto Varela,Ciudad de México,Sucursal Centro,Efectivo,Miguel Peña,Matutino
1470,2025-03-15,Folder,Papelería,28.83,10,Felipe Núñez,Mérida,Sucursal Norte,Tarjeta de Débito,Ramón Delgado,Nocturno
1471,2024-09-30,Agua,Alimentos,34.37,17,Daniela Herrera,Puebla,Sucursal Norte,Tarjeta de Débito,Osvaldo Ramos,Vespertino
1472,2024-08-04,Cuaderno,Papelería,114.95,15,David Torres,Monterrey,Sucursal Sur,Transferencia,Susana Palacios,Vespertino
1473,2025-04-06,Carro de Juguete,Juguetes,430.76,2,Ricardo Castillo,Ciudad de México,Sucursal Centro,Tarjeta de Crédito,Lorena Soto,Nocturno
1474,2024-01-31,Chocolate,Alimentos,83.3,12,José Rodríguez,Puebla,Sucursal Centro,Efectivo,Beatriz Flores,Nocturno
1475,2025-12-09,Chocolate,Alimentos,42.09,2,Renata Suárez,Monterrey,Sucursal Sur,Tarjeta de Crédito,Susana Palacios,Vespertino
1476,2025-02-12,Toalla,Hogar,105.85,15,Rebeca Campos,Ciudad de México,Sucursal Centro,Tarjeta de Crédito,Miguel Peña,Matutino
1477,2024-11-22,Labial,Belleza,55.56,16,Lucía Ramos,Guadalajara,Sucursal Centro,Tarjeta de Débito,Claudia Vega,Nocturno
1478,2024-12-10,Carro de Juguete,Juguetes,436.32,17,Camila Díaz,Puebla,Sucursal Centro,Efectivo,Rodrigo Salinas,Matutino
1479,2024-07-05,Café,Alimentos,107.57,1,Fernanda Luna,Puebla,Sucursal Centro,Tarjeta de Débito,Beatriz Flores,Nocturno
1480,2025-04-03,Cuaderno,Papelería,44.75,3,Valentina Cruz,Monterrey,Sucursal Centro,Tarjeta de Crédito,Graciela Núñez,Nocturno
1481,2024-12-12,Detergente,Hogar,69.99,11,Mónica Ibáñez,Mérida,Sucursal Centro,Efectivo,Bruno Herrera,Vespertino
1482,2025-02-01,Shampoo,Belleza,153.58,17,Isabel Ramírez,Monterrey,Sucursal Centro,Tarjeta de Débito,Graciela Núñez,Nocturno
1483,2025-06-07,Lámpara,Hogar,549.72,9,Jorge Romero,Mérida,Sucursal Centro,Efectivo,Bruno Herrera,Vespertino
1484,2024-09-18,Toalla,Hogar,111.74,18,María Martínez,Monterrey,Sucursal Norte,Tarjeta de Débito,Samuel Torres,Vespertino
1485,2024-08-22,Muñeca,Juguetes,475.47,17,Rosa Ávila,Monterrey,Sucursal Norte,Efectivo,Samuel Torres,Vespertino
1486,2025-10-27,Teclado,Electrónica,622.12,17,Alberto Varela,Puebla,Sucursal Norte,Tarjeta de Crédito,Irene Castillo,Matutino
1487,2025-11-15,Labial,Belleza,196.5,12,Natalia Ruiz,Tijuana,Sucursal Centro,Tarjeta de Crédito,Valeria Fuentes,Vespertino
1488,2024-06-17,Muñeca,Juguetes,449.6,5,Verónica Aguilar,León,Sucursal Centro,Tarjeta de Crédito,Adriana Méndez,Matutino
1489,2024-12-14,Esmalte,Belleza,117.63,5,Andrés Vargas,León,Sucursal Centro,Tarjeta de Crédito,Adriana Méndez,Matutino
1490,2024-09-25,Pantalón,Ropa,393.06,11,Eduardo Jiménez,Guadalajara,Sucursal Norte,Transferencia,Patricia Lara,Matutino
1491,2025-04-23,Cuaderno,Papelería,77.99,10,Renata Suárez,Mérida,Sucursal Centro,Tarjeta de Débito,Natalia Rojas,Nocturno
1492,2024-04-07,Shampoo,Belleza,98.41,14,Óscar Ríos,Ciudad de México,Sucursal Centro,Efectivo,Lorena Soto,Nocturno
1493,2025-12-02,Pelota de Fútbol,Deportes,493.31,4,Adriana Molina,Guadalajara,Sucursal Norte,Tarjeta de Débito,Andrés Mora,Vespertino
1494,2024-08-23,Cargador,Electrónica,109.23,15,Natalia Ruiz,Monterrey,Sucursal Norte,Transferencia,Samuel Torres,Vespertino
1495,2025-04-06,Almohada,Hogar,341.63,3,Miguel González,Ciudad de México,Sucursal Norte,Transferencia,Rosa Méndez,Matutino
1496,2025-08-03,Shampoo,Belleza,166.88,7,Alberto Varela,Mérida,Sucursal Centro,Tarjeta de Débito,Bruno Herrera,Vespertino
1497,2024-01-10,Café,Alimentos,98.64,13,Ana García,Guadalajara,Sucursal Norte,Transferencia,Patricia Lara,Matutino
1498,2025-09-17,Mouse,Electrónica,425.45,11,Renata Suárez,Puebla,Sucursal Norte,Efectivo,Osvaldo Ramos,Vespertino
1499,2024-12-22,Shampoo,Belleza,128.49,12,Alejandra Morales,León,Sucursal Norte,Efectivo,Perla Guzmán,Vespertino
1500,2025-07-27,Galletas,Alimentos,56.46,20,Marco Sánchez,Guadalajara,Sucursal Norte,Tarjeta de Crédito,Patricia Lara,Matutino
1501,2024-05-09,Bloques Didácticos,Juguetes,295.38,15,Fernando Flores,Monterrey,Sucursal Norte,Efectivo,Norma Ibarra,Matutino
1502,2025-05-09,Perfume,Belleza,1027.18,19,Gabriela Moreno,León,Sucursal Centro,Efectivo,Daniel Cervantes,Nocturno
1503,2025-10-11,Tijeras,Papelería,41.77,2,Guillermo León,León,Sucursal Centro,Transferencia,Adriana Méndez,Matutino
1504,2024-12-10,USB Flash Drive,Electrónica,228.27,9,Ricardo Castillo,Ciudad de México,Sucursal Sur,Tarjeta de Crédito,Ernesto Campos,Nocturno
1505,2025-08-02,Perfume,Belleza,1394.91,16,Valentina Cruz,León,Sucursal Centro,Transferencia,Daniel Cervantes,Nocturno
1506,2024-03-07,Cuaderno,Papelería,94.92,12,Óscar Ríos,Guadalajara,Sucursal Norte,Tarjeta de Crédito,Patricia Lara,Matutino
1507,2024-02-05,Colchoneta,Deportes,399.26,16,Sebastián Fuentes,Ciudad de México,Sucursal Norte,Tarjeta de Crédito,Rosa Méndez,Matutino
1508,2024-04-18,Almohada,Hogar,179.09,20,Óscar Ríos,Tijuana,Sucursal Norte,Tarjeta de Débito,Carmen Villanueva,Vespertino
